Internal ID,Product Code,Suggested Name,Website Category,Sub-brand,Description,Short Description,Certification,,
2612,CS32/AC,Single Tubular Extinguisher Stand - Antique Copper,Ancillary Products,,• Supplied with brackets for mounting most extinguishers,"Metal stands are the modern and low-key solution to fire extinguisher mounting. Available in red or chrome, in both single and double variants, these stands complement any contemporary or image-conscious applications",,,
832,CS32,Single Tubular Extinguisher Stand - Chrome,Ancillary Products,,• Supplied with brackets for mounting most extinguishers,"Metal stands are the modern and low-key solution to fire extinguisher mounting. Available in red or chrome, in both single and double variants, these stands complement any contemporary or image-conscious applications",,93,
2613,CS32/PG,Single Tubular Extinguisher Stand - Polished Gold,Ancillary Products,,• Supplied with brackets for mounting most extinguishers,"Metal stands are the modern and low-key solution to fire extinguisher mounting. Available in red or chrome, in both single and double variants, these stands complement any contemporary or image-conscious applications",,,
828,CS30,Single Tubular Extinguisher Stand - Red,Ancillary Products,,• Supplied with brackets for mounting most extinguishers,"Metal stands are the modern and low-key solution to fire extinguisher mounting. Available in red or chrome, in both single and double variants, these stands complement any contemporary or image-conscious applications",,115,
839,CS36,Soft Pouch Document Holder,Ancillary Products,,,,,808,
2257,CS03A-KEY,Spare Key for Commander Cabinets,Ancillary Products,,,,,,
785,CS12,Triple Extinguisher Stand - Red,Ancillary Products,,"• Reliable and robust ABS plastic material 
• Combination of both a matt and gloss finish 
• Dedicated area for signage application 
• Gripped base to protect floor surface 
• Easily combine to make a triple-plus stand offering 
• Immediate access to the fire extinguisher 
• Suitable for most extinguishers (max 200mm) 
• Manufactured using environmentally-friendly materials
","Tough and resilient, thanks to its ABS injectionmoulded plastic construction, the Commander stand offers incredible durability. Its high resistance to water, dust, knocks and bumps provides users with a long list of application options which makes it the perfect product to serve a number of different needs. The Commander stand has a seamless matt and gloss finish, along with a dedicated smooth surface for sign application. Available as both a single and double, the multiple option doesn’t stop there – easily fix stands together to make a triple-plus solution",,987,
812,CS24,Triple Extinguisher Trolley,Ancillary Products,,"•• Unique backboard design allows fitting of ancillary equipment and fire or safety signage
• Holds 2 extinguishers
• Reduced mounting height lowers centre of gravity - increased stability
• Powder coated steel frame with nylon wheels
• Branding options available
• Supplied empty without the extinguishers and accessories as shown above.","The CS24 Backboard Trolley is an extremely versatile piece of kit. As with all our trolleys, it is tough and weather resistant with its powder coated tubular steel frame.
The backboard is like your blank canvas...
Howler or similar battery fire alarm? Signage? First Aid equipment? Branding? All are possible with this remarkable trolley. The steel sheet backboard holds a multitude of options on the front or back.
Holding 2 extinguishers (mounted low for increased stability), it is the perfect answer to all sorts of problems, and can turn a Fire Point into much, much more.",,402,
2274,WF/Cover/100,Trolley Unit Cover - 100kg or 100ltr,Ancillary Products,,,"Manufactured from strong PVC material, Wheeled Fire Extinguisher Covers have been designed for use on Wheeled Trolley Units up to 100g / 100ltr",,615,
2275,WF/Cover/50,Trolley Unit Cover - 50kg or 50ltr,Ancillary Products,,,"Manufactured from strong PVC material, Wheeled Fire Extinguisher Covers have been designed for use on Wheeled Trolley Units up to  50g / 50ltr",,392,
834,CS33SC,Tubular Extinguisher Stand Sign Clips,Ancillary Products,,"• Easily slide the clip onto the tubular stand and insert sign in designated slot
• One clip required per sign
",Easily add extinguisher ID safety signs to our tubular stands with our sign clips for tubular extinguisher stands.,,255,
835,CS33SC/BLK,Tubular Extinguisher Stand Sign Clips - Black,Ancillary Products,,"• Easily slide the clip onto the tubular stand and insert sign in designated slot
• One clip required per sign
",Easily add extinguisher ID safety signs to our tubular stands with our sign clips for tubular extinguisher stands.,,293,
2485,CS04-DA,Vehicle Extinguisher Cabinet - 6kg Size,Ancillary Products,,• Vehicle extinguisher cabinet for extinguishers up to 6kg/ltr size.,"These vehicle fire extinguisher boxes are manufactured to a high standard and are a proven success. Internal spring mechanisms hold the extinguisher firmly in place, and a fixing kit including a bracket is available as an option.

",,625,
771,CS04,Vehicle Extinguisher Cabinet - 6kg Size (HS64),Ancillary Products,,• Vehicle extinguisher cabinet for extinguishers up to 6kg/ltr size.,"These vehicle fire extinguisher boxes are manufactured to a high standard and are a proven success. Internal spring mechanisms hold the extinguisher firmly in place, and a fixing kit including a bracket is available as an option.

",,223,
772,CS04/T,Vehicle Extinguisher Cabinet - 6kg Size (Top Loading),Ancillary Products,,• Vehicle extinguisher cabinet for extinguishers up to 6kg/ltr size.,"These vehicle fire extinguisher boxes are manufactured to a high standard and are a proven success. Internal spring mechanisms hold the extinguisher firmly in place, and a fixing kit including a bracket is available as an option.

",,,
773,CS05,Vehicle Extinguisher Cabinet - 9kg or 12kg Size,Ancillary Products,,•€€€€€€€€ ςεηιχλε εξτινγυισηερ χαβινετ φορ εξτινγυισηερσ υπ το 9 ορ 12κγ/λτρ,"These vehicle fire extinguisher boxes are manufactured to a high standard and are a proven success. Internal spring mechanisms hold the extinguisher firmly in place, and a fixing kit including a bracket is available as an option",,576,
2249,WAVE/RED,Wave Wall Extinguisher Stand - Red,Ancillary Products,,"• Solid structure with 5 reinforced fixing points 
• Suitable for a number of extinguishers  (max diameter (mm) 135-200) 
• Available in red and white 
• Dimensions (mm): 386 x 234 x 400 
• Weight (kg): 1.90
","The Wave stand boasts a truly exclusive design aiming to reduce the visual impact of the fire extinguisher in any location. Whether that be a in a hotel lobby, public retail or even school and leisure environments, the Wave stand offers the perfect subtle fire safety solution without sacrificing ease of extinguisher handling.
",,,
2250,WAVE/WHITE,Wave Wall Extinguisher Stand - White,Ancillary Products,,"• Solid structure with 5 reinforced fixing points 
• Suitable for a number of extinguishers  (max diameter (mm) 135-200) 
• Available in red and white 
• Dimensions (mm): 386 x 234 x 400 
• Weight (kg): 1.90
","The Wave stand boasts a truly exclusive design aiming to reduce the visual impact of the fire extinguisher in any location. Whether that be a in a hotel lobby, public retail or even school and leisure environments, the Wave stand offers the perfect subtle fire safety solution without sacrificing ease of extinguisher handling.
",,954,
1703,WFP100,Wheeled ABC Dry Powder Unit - 100kg,Fire Extinguishers,,".Highly effective with a fast flame knockdown

Very manoeuverable

Supplied filled","Our 100kg powder fire extinguishers are extremely versatile units with the ability to tackle class A, B and C fires making this unit suitable for many installations.",,370,
1704,WFP50,Wheeled ABC Dry Powder Unit - 50kg,Fire Extinguishers,,"• Extremely portable and easy to handle  
• High quality construction ensures a long service life 
• Corrosion-resistant finish  
• 5-year warranty
","Wheeled extinguishers are designed for tackling large fires.  Their huge capacity ensures a longer discharge time and higher rate of discharge than standard portable fire extinguishers, whilst the high quality trolley frames make the units easy to handle and enable fast deployment. Powder trolley units are tremendously effective, and their unsurpassed knock-down ability combined with the large capacity makes them suited for multi-class fire risks, for example large fuel stations, large manufacturing plants and heavy industry.  They are robust and designed for a long service life.
",,119,
1700,WFF100,Wheeled AFF Foam Unit - 100ltr,Fire Extinguishers,,"• Extremely portable and easy to handle  
• High quality construction ensures a long service life 
• Corrosion-resistant finish  
• 5-year warranty
","Wheeled extinguishers are designed for tackling large fires.  Their huge capacity ensures a longer discharge time and higher rate of discharge than standard portable fire extinguishers, whilst the high quality trolley frames make the units easy to handle and enable fast deployment. AFF Foam trolley units are designed to cope with large Class A and Class B fires - for example fuel stations, large warehouses and manufacturing plants.  Despite their size they are desgned to be quickly moved and easily operated with one person. ",,108,
